X,Y,Z,formation
4472003.349,1678635.993,2546.851,DA
4472048.87,1678635.932,2481.775,DA
4472097.133,1678635.867,2413.091,DA
4472148.085,1678635.799,2341.265,DA
4472201.653,1678635.727,2266.794,DA
4472257.766,1678635.652,2190.175,DA
4472316.352,1678635.574,2111.905,DA
4472377.341,1678635.492,2032.48,DA
4472440.508,1678635.408,1952.51,DA
4472504.869,1678635.322,1873.179,DA
4472569.191,1678635.235,1795.858,DA
4472632.242,1678635.151,1721.921,DA
4472692.789,1678635.07,1652.737,DA
4472749.601,1678634.994,1589.678,DA
4472801.469,1678634.925,1534.096,DA
4472848.194,1678634.862,1486.481,DA
4472890.979,1678634.805,1446.139,DA
4472931.126,1678634.751,1412.292,DA
4472969.941,1678634.699,1384.158,DA
4473008.726,1678634.647,1360.959,DA
4473048.786,1678634.594,1341.915,DA
4473091.305,1678634.537,1326.328,DA
4473136.694,1678634.476,1314.049,DA
4473185.047,1678634.411,1305.146,DA
4473236.461,1678634.342,1299.692,DA
4473291.028,1678634.269,1297.756,DA
4473348.842,1678634.192,1299.41,DA
4473409.995,1678634.11,1304.724,DA
4473474.283,1678634.024,1313.678,DA
4473540.998,1678633.935,1326.097,DA
4473609.382,1678633.843,1341.792,DA
4473678.679,1678633.751,1360.574,DA
4473748.128,1678633.658,1382.253,DA
4473816.972,1678633.565,1406.641,DA
4473884.505,1678633.475,1433.535,DA
4473950.507,1678633.387,1462.581,DA
4474015.001,1678633.3,1493.354,DA
4474078.01,1678633.216,1525.429,DA
4474139.559,1678633.134,1558.38,DA
4474199.671,1678633.053,1591.781,DA
4474258.368,1678632.975,1625.206,DA
4474315.48,1678632.898,1658.216,DA
4474370.42,1678632.825,1690.342,DA
4474422.547,1678632.755,1721.112,DA
4474471.223,1678632.69,1750.053,DA
4474515.808,1678632.63,1776.692,DA
4474555.661,1678632.577,1800.558,DA
4474590.348,1678632.53,1821.2,DA
4474621.76,1678632.488,1838.397,DA
4474653.264,1678632.446,1852.072,DA
4474688.247,1678632.399,1862.156,DA
4474730.099,1678632.343,1868.578,DA
4474782.207,1678632.274,1871.267,DA
4474847.958,1678632.186,1870.152,DA
4474929.21,1678632.077,1865.328,DA
4475023.695,1678631.95,1857.333,DA
4475128.448,1678631.81,1846.784,DA
4475240.507,1678631.66,1834.294,DA
4475356.909,1678631.504,1820.479,DA
4475474.693,1678631.347,1805.954,DA
4475590.956,1678631.191,1791.318,DA
4475703.731,1678631.04,1776.944,DA
4475811.793,1678630.896,1763.025,DA
4475913.933,1678630.759,1749.75,DA
4476008.941,1678630.632,1737.31,DA
4476095.61,1678630.516,1725.891,DA
4476172.732,1678630.413,1715.685,DA
4476240.26,1678630.322,1707.053,DA
4476302.15,1678630.239,1700.928,DA
4476363.211,1678630.158,1698.376,DA
4476428.253,1678630.071,1700.46,DA
4476502.089,1678629.972,1708.245,DA
4476589.527,1678629.855,1722.795,DA
4476695.178,1678629.713,1745.113,DA
4476819.254,1678629.547,1774.895,DA
4476957.697,1678629.362,1810.563,DA
4477106.262,1678629.163,1850.486,DA
4477260.707,1678628.956,1893.032,DA
4477416.792,1678628.748,1936.571,DA
4477570.273,1678628.542,1979.471,DA
4477717.305,1678628.345,2020.281,DA
4477855.779,1678628.16,2058.338,DA
4477984.057,1678627.988,2093.192,DA
4478100.506,1678627.833,2124.392,DA
4478203.49,1678627.695,2151.491,DA
4478291.373,1678627.577,2174.039,DA
4478362.62,1678627.482,2191.589,DA
4478419.055,1678627.406,2203.81,DA
4478466.556,1678627.343,2210.504,DA
4478511.235,1678627.283,2211.482,DA
4478559.205,1678627.219,2206.556,DA
4478616.581,1678627.142,2195.536,DA
4478689.476,1678627.044,2178.233,DA
4478782.685,1678626.92,2154.672,DA
4478893.582,1678626.771,2126.086,DA
4479016.958,1678626.606,2094.13,DA
4479147.6,1678626.431,2060.457,DA
4479280.294,1678626.254,2026.723,DA
4479409.826,1678626.08,1994.582,DA
4479531.039,1678625.918,1965.679,DA
4479641.791,1678625.77,1940.928,DA
4479744.465,1678625.632,1920.156,DA
4479841.81,1678625.502,1903.103,DA
4479936.576,1678625.375,1889.507,DA
4480031.512,1678625.248,1879.11,DA
4480129.367,1678625.117,1871.65,DA
4480232.656,1678624.979,1866.864,DA
4480342.198,1678624.833,1864.46,DA
4480458.067,1678624.677,1864.129,DA
4480580.335,1678624.514,1865.565,DA
4480709.074,1678624.342,1868.459,DA
4480844.353,1678624.161,1872.504,DA
4480986.24,1678623.971,1877.392,DA
4481134.191,1678623.773,1882.81,DA
4481286.528,1678623.569,1888.429,DA
4481441.45,1678623.361,1893.917,DA
4481597.156,1678623.153,1898.943,DA
4481751.844,1678622.946,1903.177,DA
4481903.714,1678622.743,1906.286,DA
4482051.177,1678622.545,1907.993,DA
4482194.672,1678622.353,1908.534,DA
4482335.749,1678622.165,1908.424,DA
4482475.972,1678621.977,1908.184,DA
4482616.905,1678621.788,1908.335,DA
4482760.11,1678621.597,1909.397,DA
4482907.151,1678621.4,1911.889,DA
4483058.948,1678621.197,1916.116,DA
4483214.937,1678620.988,1921.861,DA
4483374.332,1678620.775,1928.843,DA
4483536.352,1678620.558,1936.776,DA
4483700.216,1678620.339,1945.376,DA
4483865.139,1678620.118,1954.361,DA
4484030.357,1678619.897,1963.456,DA
4484195.32,1678619.676,1972.508,DA
4484359.622,1678619.456,1981.444,DA
4484522.86,1678619.238,1990.192,DA
4484684.629,1678619.021,1998.682,DA
4484844.528,1678618.807,2006.842,DA
4485002.152,1678618.596,2014.601,DA
4485156.94,1678618.389,2021.907,DA
4485307.853,1678618.187,2028.75,DA
4485453.768,1678617.992,2035.128,DA
4485593.561,1678617.805,2041.042,DA
4485726.107,1678617.628,2046.492,DA
4485850.283,1678617.461,2051.477,DA
4485965.038,1678617.308,2056.001,DA
4486070.696,1678617.167,2060.103,DA
4486168.748,1678617.035,2063.851,DA
4486260.722,1678616.912,2067.318,DA
4486348.146,1678616.795,2070.573,DA
4486432.546,1678616.682,2073.687,DA
4472083.047,1677754.221,3130.579,DA
4472143.091,1677782.123,3061.43,DA
4472203.62,1677810.249,2991.924,DA
4472265.115,1677838.826,2921.711,DA
4472328.058,1677868.075,2850.437,DA
4472392.81,1677898.164,2778,DA
4472458.834,1677928.845,2706.235,DA
4472525.168,1677959.67,2637.882,DA
4472590.845,1677990.189,2575.686,DA
4472655.084,1678020.04,2522.242,DA
4472720.235,1678050.315,2477.633,DA
4472791.214,1678083.298,2439.881,DA
4472873.006,1678121.305,2406.952,DA
4472970.543,1678166.63,2376.812,DA
4473085.995,1678220.279,2347.53,DA
4473217.576,1678281.422,2317.326,DA
4473363.193,1678349.088,2284.431,DA
4473520.756,1678422.304,2247.079,DA
4473687.461,1678499.77,2204.301,DA
4473858.687,1678579.336,2157.188,DA
4474029.526,1678658.721,2107.155,DA
4474195.069,1678735.645,2055.619,DA
4474350.869,1678808.041,2004.056,DA
4474494.728,1678874.89,1954.237,DA
4474625.12,1678935.479,1908.02,DA
4474740.512,1678989.099,1867.263,DA
4474839.795,1679035.233,1833.65,DA
4474925.832,1679075.213,1807.213,DA
4475003.671,1679111.382,1787.078,DA
4475078.381,1679146.098,1772.359,DA
4475154.978,1679181.69,1762.182,DA
4475237.257,1679219.923,1755.885,DA
4475327.84,1679262.014,1753.018,DA
4475429.3,1679309.16,1753.14,DA
4475544.155,1679362.529,1755.797,DA
4475670.628,1679421.297,1759.639,DA
4475799.685,1679481.265,1761.803,DA
4475921.59,1679537.911,1759.279,DA
4476026.61,1679586.71,1749.056,DA
4476108.477,1679624.752,1728.968,DA
4476171.596,1679654.08,1699.403,DA
4476222.403,1679677.689,1661.247,DA
4476267.334,1679698.567,1615.387,DA
4476312.177,1679719.404,1562.735,DA
4476358.938,1679741.132,1504.305,DA
4476408.262,1679764.05,1441.156,DA
4476460.793,1679788.46,1374.348,DA
4476517.109,1679814.628,1305.026,DA
4476577.003,1679842.459,1235.241,DA
4476639.76,1679871.619,1167.636,DA
4476704.655,1679901.774,1104.868,DA
4476770.955,1679932.58,1049.526,DA
4476837.751,1679963.619,1002.295,DA
4476903.931,1679994.37,961.697,DA
4476968.368,1680024.311,926.14,DA
4477029.937,1680052.919,894.034,DA
4477088.437,1680080.102,864.061,DA
4477145.503,1680106.618,835.445,DA
4477202.986,1680133.329,807.478,DA
4477262.737,1680161.092,779.455,DA
4477325.69,1680190.344,750.992,DA
4477389.404,1680219.949,722.871,DA
4477450.662,1680248.412,696.155,DA
4477506.243,1680274.239,671.908,DA
4477553.453,1680296.175,651.325,DA
4477593.275,1680314.68,636.489,DA
4477628.28,1680330.944,629.875,DA
4477661.043,1680346.168,633.964,DA
4477694.03,1680361.495,651.177,DA
4477728.101,1680377.327,683.072,DA
4477762.884,1680393.489,730.55,DA
4477797.975,1680409.794,794.497,DA
4477832.965,1680426.053,875.729,DA
4477867.183,1680441.951,972.206,DA
4477899.607,1680457.018,1078.087,DA
4477929.194,1680470.765,1187.266,DA
4477954.899,1680482.709,1293.647,DA
4477976.257,1680492.633,1393.271,DA
4477994.195,1680500.969,1487.254,DA
4478009.842,1680508.239,1577.454,DA
4478024.327,1680514.969,1665.73,DA
4473911.682,1678097.582,1933.331,DA
4473918.077,1678216.575,1899.563,DA
4473924.454,1678335.206,1866.049,DA
4473930.79,1678453.111,1833.042,DA
4473937.069,1678569.928,1800.795,DA
4473943.27,1678685.296,1769.561,DA
4473949.374,1678798.853,1739.592,DA
4473955.365,1678910.327,1710.942,DA
4473961.24,1679019.6,1683.347,DA
4473966.989,1679126.561,1656.516,DA
4473972.609,1679231.103,1630.159,DA
4473978.093,1679333.121,1603.986,DA
4473983.443,1679432.64,1577.737,DA
4473988.751,1679531.375,1551.522,DA
4473994.17,1679632.171,1525.7,DA
4473999.854,1679737.891,1500.634,DA
4474005.956,1679851.403,1476.685,DA
4474012.632,1679975.57,1454.218,DA
4474019.974,1680112.116,1433.514,DA
4474027.815,1680257.945,1414.519,DA
4474035.918,1680408.666,1397.086,DA
4474044.05,1680559.893,1381.071,DA
4474051.974,1680707.237,1366.328,DA
4474059.454,1680846.336,1352.712,DA
4474066.358,1680974.745,1340.054,DA
4474072.73,1681093.214,1328.139,DA
4474078.622,1681202.792,1316.748,DA
4474084.094,1681304.534,1305.666,DA
4474089.201,1681399.488,1294.676,DA
4474093.998,1681488.694,1283.558,DA
4474098.535,1681573.053,1272.029,DA
4474102.855,1681653.365,1259.76,DA
4474107,1681730.429,1246.427,DA
4474111.013,1681805.041,1231.703,DA
4474114.937,1681878.001,1215.262,DA
4474118.803,1681949.889,1196.918,DA
4474122.59,1682020.302,1177.075,DA
4474126.263,1682088.566,1156.312,DA
4474129.783,1682153.999,1135.207,DA
4474133.113,1682215.927,1114.341,DA
4474136.22,1682273.673,1094.289,DA
4474139.092,1682327.074,1075.364,DA
4474141.771,1682376.863,1057.393,DA
4474144.299,1682423.865,1040.157,DA
4474146.721,1682468.901,1023.441,DA
4474149.083,1682512.794,1007.024,DA
4467492.715,1675621.067,2844.472,DP
4467527.179,1675637.083,2852.043,DP
4467563.827,1675654.114,2859.793,DP
4467604.84,1675673.174,2867.903,DP
4467652.401,1675695.276,2876.551,DP
4467708.691,1675721.435,2885.916,DP
4467775.853,1675752.647,2896.174,DP
4467854.414,1675789.155,2907.179,DP
4467942.726,1675830.195,2918.362,DP
4468038.989,1675874.93,2929.122,DP
4468141.4,1675922.523,2938.864,DP
4468248.16,1675972.136,2946.989,DP
4468357.527,1676022.96,2952.949,DP
4468468.275,1676074.426,2956.605,DP
4468579.424,1676126.079,2958.015,DP
4468689.995,1676177.462,2957.238,DP
4468799.008,1676228.122,2954.336,DP
4468905.484,1676277.603,2949.367,DP
4469008.88,1676325.652,2942.615,DP
4469109.738,1676372.522,2934.889,DP
4469208.764,1676418.541,2927.086,DP
4469306.667,1676464.036,2920.103,DP
4469404.153,1676509.339,2914.838,DP
4469501.876,1676554.753,2912.152,DP
4469599.494,1676600.115,2912.174,DP
4469695.785,1676644.863,2914.386,DP
4469789.499,1676688.412,2918.248,DP
4469879.385,1676730.183,2923.223,DP
4469964.191,1676769.593,2928.77,DP
4470043.029,1676806.229,2934.458,DP
4470116.774,1676840.499,2940.37,DP
4470186.843,1676873.06,2946.746,DP
4470254.65,1676904.57,2953.824,DP
4470321.608,1676935.686,2961.842,DP
4470389.122,1676967.059,2971.037,DP
4470457.865,1676999.005,2981.478,DP
4470527.345,1677031.292,2992.946,DP
4470596.96,1677063.642,3005.203,DP
4470666.117,1677095.78,3018.007,DP
4470734.215,1677127.425,3031.119,DP
4470800.748,1677158.342,3044.289,DP
4470866.147,1677188.733,3057.164,DP
4470931.387,1677219.05,3069.323,DP
4470997.447,1677249.748,3080.347,DP
4471065.307,1677281.282,3089.818,DP
4471135.945,1677314.108,3097.315,DP
4471209.935,1677348.491,3102.713,DP
4471286.637,1677384.134,3106.742,DP
4471365.182,1677420.633,3110.299,DP
4471444.698,1677457.583,3114.283,DP
4471524.313,1677494.581,3119.591,DP
4471603.218,1677531.248,3127.112,DP
4471682.155,1677567.929,3137.513,DP
4471763.5,1677605.729,3151.222,DP
4471849.7,1677645.786,3168.658,DP
4471943.204,1677689.237,3190.239,DP
4472046.46,1677737.219,3216.384,DP
4472160.96,1677790.426,3247.237,DP
4472282.496,1677846.902,3281.308,DP
4472404.76,1677903.718,3316.504,DP
4472521.441,1677957.938,3350.731,DP
4472626.226,1678006.63,3381.892,DP
4472712.842,1678046.879,3407.901,DP
4472779.526,1678077.866,3427.415,DP
4472833.141,1678102.781,3440.512,DP
4472881.523,1678125.264,3447.431,DP
4472932.508,1678148.955,3448.412,DP
4472993.929,1678177.497,3443.692,DP
4473072.991,1678214.235,3433.569,DP
4473168.892,1678258.799,3419.08,DP
4473275.323,1678308.256,3401.772,DP
4473385.861,1678359.622,3383.201,DP
4473494.086,1678409.912,3364.923,DP
4473593.579,1678456.144,3348.497,DP
4473679.47,1678496.056,3335.082,DP
4473752.582,1678530.031,3324.41,DP
4473815.037,1678559.052,3315.883,DP
4473868.956,1678584.106,3308.901,DP
4473916.46,1678606.18,3302.868,DP
4473959.673,1678626.261,3297.2,DP
4474000.859,1678645.399,3291.792,DP
4474042.458,1678664.73,3287.146,DP
4474086.921,1678685.391,3283.801,DP
4474136.695,1678708.52,3282.295,DP
4474194.229,1678735.254,3283.168,DP
4474261.662,1678766.589,3286.895,DP
4474338.905,1678802.482,3293.451,DP
4474424.873,1678842.429,3302.597,DP
4474518.482,1678885.927,3314.094,DP
4474618.642,1678932.469,3327.705,DP
4474724.266,1678981.549,3343.19,DP
4474834.142,1679032.607,3360.209,DP
4474946.785,1679084.948,3378.194,DP
4475060.674,1679137.87,3396.547,DP
4475174.284,1679190.661,3414.672,DP
4475286.092,1679242.616,3431.97,DP
4475394.622,1679293.045,3447.855,DP
4475499.167,1679341.625,3461.962,DP
4475599.657,1679388.32,3474.104,DP
4475696.037,1679433.104,3484.103,DP
4475788.253,1679475.954,3491.78,DP
4475876.249,1679516.843,3496.956,DP
4475959.959,1679555.74,3499.466,DP
4476039.29,1679592.603,3499.172,DP
4476114.134,1679627.38,3495.956,DP
4476184.38,1679660.021,3489.698,DP
4476249.918,1679690.474,3480.276,DP
4476310.658,1679718.698,3467.575,DP
4476367.465,1679745.094,3451.593,DP
4476422.618,1679770.722,3432.494,DP
4476478.514,1679796.694,3410.457,DP
4476537.544,1679824.123,3385.662,DP
4476602.102,1679854.121,3358.29,DP
4476674.466,1679887.746,3328.561,DP
4476755.858,1679925.566,3297.056,DP
4476846.935,1679967.886,3264.552,DP
4476948.352,1680015.01,3231.826,DP
4477060.76,1680067.242,3199.654,DP
4477184.811,1680124.883,3168.815,DP
4477320.499,1680187.932,3139.781,DP
4477466.017,1680255.548,3112.156,DP
4477619.243,1680326.745,3085.401,DP
4477778.057,1680400.539,3058.977,DP
4477940.337,1680475.943,3032.347,DP
4478103.977,1680551.98,3005.002,DP
4478267.269,1680627.853,2977.043,DP
4478428.892,1680702.951,2949.161,DP
4478587.542,1680776.668,2922.074,DP
4478741.913,1680848.396,2896.501,DP
4478890.7,1680917.53,2873.158,DP
4479032.807,1680983.561,2852.607,DP
4479168.281,1681046.508,2834.539,DP
4479297.557,1681106.575,2818.359,DP
4479421.07,1681163.965,2803.467,DP
4479539.255,1681218.879,2789.266,DP
4479652.551,1681271.521,2775.165,DP
4479761.614,1681322.197,2761.077,DP
4479867.496,1681371.394,2747.804,DP
4479971.282,1681419.617,2736.245,DP
4480074.061,1681467.372,2727.297,DP
4480176.922,1681515.166,2721.86,DP
4480280.95,1681563.501,2720.702,DP
4480387.199,1681612.869,2723.065,DP
4480496.703,1681663.749,2727.227,DP
4480610.497,1681716.621,2731.455,DP
4480729.614,1681771.967,2734.014,DP
4480855.087,1681830.267,2733.169,DP
4480987.095,1681891.603,2727.74,DP
4481122.977,1681954.738,2718.412,DP
4481259.469,1682018.157,2706.263,DP
4481393.307,1682080.342,2692.37,DP
4481521.226,1682139.777,2677.809,DP
4481640.035,1682194.98,2663.646,DP
4481748.768,1682245.5,2650.546,DP
4481849.023,1682292.082,2638.714,DP
4481942.541,1682335.534,2628.328,DP
4482031.066,1682376.664,2619.568,DP
4482116.338,1682416.284,2612.611,DP
4482199.905,1682455.112,2607.631,DP
4482282.067,1682493.286,2604.716,DP
4482362.61,1682530.708,2603.926,DP
4482441.313,1682567.276,2605.319,DP
4482517.964,1682602.89,2608.956,DP
4482592.342,1682637.448,2614.896,DP
4482664.324,1682670.892,2622.99,DP
4482733.997,1682703.265,2632.633,DP
4482801.47,1682734.614,2643.166,DP
4482866.85,1682764.99,2653.929,DP
4482930.245,1682794.445,2664.264,DP
4482991.823,1682823.056,2673.536,DP
4483052.606,1682851.297,2681.4,DP
4483114.265,1682879.946,2687.729,DP
4483178.487,1682909.784,2692.403,DP
4483246.961,1682941.599,2695.301,DP
4483321.372,1682976.171,2696.303,DP
4483402.94,1683014.069,2695.416,DP
4483491.008,1683054.988,2693.167,DP
4483584.434,1683098.395,2690.215,DP
4483682.076,1683143.761,2687.217,DP
4483782.791,1683190.555,2684.834,DP
4483885.436,1683238.245,2683.713,DP
4483988.866,1683286.301,2684.069,DP
4484091.943,1683334.192,2685.526,DP
4484193.524,1683381.388,2687.664,DP
4484292.466,1683427.358,2690.067,DP
4484387.625,1683471.57,2692.315,DP
4484477.99,1683513.555,2693.981,DP
4484563.668,1683553.362,2694.562,DP
4484645.308,1683591.293,2693.518,DP
4484723.564,1683627.652,2690.312,DP
4484799.089,1683662.741,2684.404,DP
4484872.532,1683696.864,2675.258,DP
4484944.507,1683730.305,2662.612,DP
4485015.511,1683763.293,2646.893,DP
4485086.028,1683796.056,2628.638,DP
4485156.539,1683828.817,2608.386,DP
4485227.529,1683861.798,2586.674,DP
4485299.461,1683895.218,2564.033,DP
4485372.45,1683929.13,2540.78,DP
4485446.297,1683963.44,2517.039,DP
4485520.792,1683998.05,2492.93,DP
4485595.722,1684032.864,2468.573,DP
4485670.879,1684067.782,2444.088,DP
4468678.382,1678640.443,2736.433,DP
4468788.241,1678640.296,2742.784,DP
4468898.135,1678640.149,2749.137,DP
4469008.101,1678640.002,2755.49,DP
4469118.174,1678639.854,2761.843,DP
4469228.39,1678639.707,2768.196,DP
4469338.788,1678639.559,2774.548,DP
4469449.395,1678639.411,2780.899,DP
4469559.947,1678639.263,2787.222,DP
4469669.734,1678639.116,2793.45,DP
4469778.001,1678638.971,2799.51,DP
4469883.998,1678638.829,2805.332,DP
4469986.971,1678638.692,2810.844,DP
4470086.169,1678638.559,2815.975,DP
4470180.909,1678638.432,2820.665,DP
4470271.31,1678638.311,2824.977,DP
4470358.01,1678638.195,2829.049,DP
4470441.654,1678638.083,2833.026,DP
4470522.889,1678637.974,2837.05,DP
4470602.359,1678637.868,2841.265,DP
4470680.71,1678637.763,2845.814,DP
4470758.484,1678637.659,2850.894,DP
4470835.817,1678637.555,2856.879,DP
4470912.744,1678637.452,2864.201,DP
4470989.302,1678637.35,2873.287,DP
4471065.526,1678637.248,2884.566,DP
4471141.45,1678637.146,2898.468,DP
4471217.111,1678637.045,2915.416,DP
4471292.488,1678636.944,2935.389,DP
4471367.483,1678636.844,2957.691,DP
4471441.987,1678636.744,2981.572,DP
4471515.893,1678636.645,3006.281,DP
4471589.096,1678636.547,3031.067,DP
4471661.486,1678636.45,3055.179,DP
4471732.967,1678636.355,3077.922,DP
4471803.59,1678636.26,3099.171,DP
4471873.496,1678636.167,3119.171,DP
4471942.831,1678636.074,3138.171,DP
4472011.738,1678635.982,3156.422,DP
4472080.36,1678635.89,3174.175,DP
4472148.841,1678635.798,3191.679,DP
4472217.105,1678635.707,3209.081,DP
4472284.247,1678635.617,3226.085,DP
4472349.159,1678635.53,3242.298,DP
4472410.726,1678635.448,3257.327,DP
4472467.837,1678635.371,3270.78,DP
4472519.383,1678635.302,3282.261,DP
4472564.276,1678635.242,3291.383,DP
4472602.814,1678635.19,3297.987,DP
4472637.37,1678635.144,3302.259,DP
4472670.488,1678635.1,3304.414,DP
4472704.712,1678635.054,3304.665,DP
4472742.588,1678635.003,3303.228,DP
4472786.658,1678634.944,3300.316,DP
4472839.332,1678634.874,3296.122,DP
4472901.572,1678634.791,3290.59,DP
4472973.427,1678634.694,3283.506,DP
4473054.933,1678634.585,3274.657,DP
4473146.125,1678634.463,3263.826,DP
4473247.039,1678634.328,3250.8,DP
4473357.71,1678634.18,3235.362,DP
4473477.937,1678634.019,3217.509,DP
4473606.612,1678633.847,3198.015,DP
4473742.41,1678633.665,3177.845,DP
4473884.003,1678633.476,3157.963,DP
4474030.067,1678633.28,3139.334,DP
4474179.274,1678633.081,3122.923,DP
4474330.303,1678632.878,3109.687,DP
4474482.177,1678632.675,3100.051,DP
4474634.427,1678632.471,3093.647,DP
4474786.621,1678632.268,3090.047,DP
4474938.33,1678632.065,3088.822,DP
4475089.125,1678631.863,3089.541,DP
4475238.575,1678631.663,3091.778,DP
4475386.309,1678631.465,3095.111,DP
4475532.627,1678631.269,3099.179,DP
4475678.242,1678631.074,3103.658,DP
4475823.871,1678630.879,3108.226,DP
4475970.229,1678630.684,3112.562,DP
4476118.035,1678630.486,3116.342,DP
4476268.003,1678630.285,3119.246,DP
4476420.745,1678630.081,3121.071,DP
4476576.461,1678629.872,3122.069,DP
4476735.261,1678629.66,3122.598,DP
4476897.251,1678629.443,3123.015,DP
4477062.539,1678629.222,3123.678,DP
4477231.234,1678628.996,3124.944,DP
4477403.418,1678628.765,3127.167,DP
4477577.977,1678628.532,3130.479,DP
4477752.04,1678628.299,3134.693,DP
4477922.601,1678628.071,3139.594,DP
4478086.646,1678627.851,3144.966,DP
4478241.165,1678627.644,3150.594,DP
4478383.149,1678627.454,3156.263,DP
4478509.894,1678627.285,3161.743,DP
4478622.013,1678627.135,3166.591,DP
4478722.132,1678627.001,3170.233,DP
4478812.905,1678626.879,3172.099,DP
4478896.982,1678626.767,3171.616,DP
4478977.015,1678626.66,3168.211,DP
4479055.657,1678626.554,3161.313,DP
4479135.118,1678626.448,3150.565,DP
4479215.995,1678626.34,3136.389,DP
4479298.502,1678626.229,3119.393,DP
4479382.854,1678626.116,3100.185,DP
4479469.266,1678626.001,3079.371,DP
4479557.953,1678625.882,3057.561,DP
4479649.115,1678625.76,3035.36,DP
4479742.358,1678625.635,3013.306,DP
4479836.426,1678625.509,2991.835,DP
4479929.994,1678625.384,2971.376,DP
4480021.735,1678625.261,2952.358,DP
4480110.324,1678625.143,2935.211,DP
4480194.433,1678625.03,2920.363,DP
4480272.88,1678624.925,2908.161,DP
4480345.975,1678624.827,2898.09,DP
4480414.924,1678624.735,2889.121,DP
4480480.945,1678624.647,2880.218,DP
4480545.258,1678624.561,2870.344,DP
4480609.082,1678624.475,2858.463,DP
4480673.634,1678624.389,2843.538,DP
4480739.847,1678624.3,2824.839,DP
4480807.601,1678624.21,2802.751,DP
4480876.539,1678624.117,2777.919,DP
4480946.303,1678624.024,2750.985,DP
4481016.533,1678623.93,2722.593,DP
4481086.873,1678623.836,2693.386,DP
4481156.984,1678623.742,2664.012,DP
4481227.593,1678623.648,2635.23,DP
4481300.951,1678623.549,2607.953,DP
4481379.424,1678623.444,2583.111,DP
4481465.377,1678623.329,2561.634,DP
4481561.174,1678623.201,2544.45,DP
4481669.181,1678623.057,2532.49,DP
4481791.555,1678622.893,2526.597,DP
4481928.32,1678622.71,2526.706,DP
4482078.238,1678622.509,2532.214,DP
4482240.057,1678622.293,2542.514,DP
4482412.521,1678622.062,2556.998,DP
4482594.377,1678621.819,2575.059,DP
4482784.37,1678621.564,2596.089,DP
4482980.747,1678621.301,2619.467,DP
4483179.974,1678621.035,2644.526,DP
4483378.108,1678620.77,2670.585,DP
4483571.208,1678620.511,2696.966,DP
4483755.334,1678620.265,2722.988,DP
4483926.541,1678620.036,2747.974,DP
4484080.944,1678619.829,2771.247,DP
4484217.268,1678619.647,2792.259,DP
4484337.927,1678619.485,2810.636,DP
4484445.61,1678619.341,2826.021,DP
4484543.002,1678619.211,2838.056,DP
4484632.792,1678619.091,2846.385,DP
4484717.668,1678618.977,2850.65,DP
4484800.158,1678618.867,2850.561,DP
4484881.176,1678618.758,2846.454,DP
4484960.702,1678618.652,2839.038,DP
4485038.699,1678618.548,2829.027,DP
4485115.132,1678618.445,2817.138,DP
4485189.962,1678618.345,2804.085,DP
4485263.155,1678618.247,2790.582,DP
4485334.764,1678618.151,2777.209,DP
4485405.185,1678618.057,2764.036,DP
4485474.885,1678617.964,2751.026,DP
4485544.328,1678617.871,2738.147,DP
4485613.982,1678617.778,2725.361,DP
4485684.311,1678617.684,2712.633,DP
4485755.771,1678617.588,2699.93,DP
4485828.243,1678617.491,2687.274,DP
4485900.818,1678617.394,2674.764,DP
4485972.528,1678617.298,2662.51,DP
4486042.404,1678617.204,2650.617,DP
4486109.477,1678617.115,2639.193,DP
4486172.781,1678617.03,2628.345,DP
4486231.448,1678616.951,2618.168,DP
4486285.638,1678616.879,2608.628,DP
4486336.098,1678616.811,2599.619,DP
4486383.579,1678616.748,2591.035,DP
4486428.832,1678616.687,2582.767,DP
4486472.613,1678616.629,2574.709,DP
4470330.39,1680316.6,2976.62,DP
4470451.628,1680257.263,2996.03,DP
4470573.977,1680197.385,3015.558,DP
4470698.545,1680136.419,3035.324,DP
4470826.443,1680073.825,3055.445,DP
4470958.779,1680009.058,3076.041,DP
4471096.663,1679941.577,3097.23,DP
4471241.203,1679870.838,3119.131,DP
4471393.47,1679796.318,3141.855,DP
4471552.512,1679718.481,3165.213,DP
4471714.463,1679639.222,3188.573,DP
4471875.223,1679560.546,3211.274,DP
4472030.689,1679484.459,3232.649,DP
4472176.766,1679412.97,3252.036,DP
4472309.349,1679348.083,3268.772,DP
4472424.341,1679291.805,3282.19,DP
4472518.201,1679245.871,3291.635,DP
4472592.843,1679209.341,3296.503,DP
4472653.255,1679179.776,3296.224,DP
4472704.455,1679154.718,3290.229,DP
4472751.465,1679131.712,3277.949,DP
4472799.303,1679108.3,3258.814,DP
4472852.989,1679082.026,3232.255,DP
4472917.543,1679050.434,3197.703,DP
4472996.232,1679011.923,3155.085,DP
4473086.75,1678967.624,3105.888,DP
4473185.679,1678919.209,3051.914,DP
4473289.601,1678868.35,2994.966,DP
4473395.099,1678816.72,2936.846,DP
4473498.756,1678765.991,2879.357,DP
4473597.154,1678717.836,2824.302,DP
4473686.938,1678673.897,2773.454,DP
4473766.811,1678634.808,2727.621,DP
4473837.914,1678600.01,2686.465,DP
4473901.528,1678568.879,2649.583,DP
4473958.936,1678540.783,2616.572,DP
4474011.419,1678515.099,2587.029,DP
4474060.257,1678491.198,2560.55,DP
4474106.733,1678468.454,2536.733,DP
